college_code,college_name,district,branch,category,cutoff_rank
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,109786
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,95836
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMK,112260
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,102091
188734,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,204687
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,1G,125656
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,2AG,97103
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,2AR,98287
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,2BG,106206
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,3AG,85969
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,3BG,90080
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,3BR,97890
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,GM,73260
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,GMK,75288
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,GMR,90157
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,SCG,175511
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,SCK,213606
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,SCR,177370
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,STG,176471
125656,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,COMPUTER SCIENCE AND ENGINEERING,STR,194916
--,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRICAL & ELECTRONICS ENGINEERING,GM,239336
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,1G,214522
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,146024
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2AK,162563
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,194766
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,153032
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,128269
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,111459
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,GM,100826
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,110823
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,131822
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,243137
214522,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,ELECTRONICS AND COMMUNICATIO N ENGG,STG,256048
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,1G,192952
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,2AG,209507
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,3AG,203333
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,3BG,131374
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,GM,130285
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,GMR,164576
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,SCG,198726
192952,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,INFORMATION SCIENCE AND ENGINEERING,STG,235744
--,"G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",Mysuru,MECHANICAL ENGINEERING,GM,239352
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,CIVIL ENGINEERING,GM,259994
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),1G,110671
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,75809
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AR,85307
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2BG,87412
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AK,134034
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,64964
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,64133
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,76586
110671,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STG,172274
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,1G,62300
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,1R,142684
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2AG,86149
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2AR,88335
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2BG,60500
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,3AG,87225
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,3BG,65342
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,3BR,86625
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,GM,59721
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,GMK,63166
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,GMR,77583
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,SCG,150737
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,SCR,151288
62300,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,STG,227290
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,1G,171412
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,155563
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,162546
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,154619
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,GM,138928
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,GMK,140161
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,184975
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,236300
171412,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRICAL & ELECTRONICS ENGINEERING,STG,206926
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,1G,155984
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,114320
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,2AK,116167
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,116271
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,129736
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,133523
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,85847
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,GM,75261
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,77952
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,112370
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,204096
155984,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ELECTRONICS AND COMMUNICATIO N ENGG,STG,233430
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,MECHANICAL ENGINEERING,GM,258627
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,144946
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AR,154571
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,135193
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,117376
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,114268
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,107245
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,118064
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,192652
--,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,203381
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),1G,115849
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AG,134769
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2AR,160828
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),2BG,148727
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3AG,133364
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BG,108881
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),3BK,133803
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GM,105424
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),GMR,108444
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),SCG,157911
115849,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING),STG,134930
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,1G,143647
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2AG,165940
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2AK,177005
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2AR,185938
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,2BG,164748
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,3AG,155471
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,3BG,124276
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,3BR,147548
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,GM,113544
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,GMK,134148
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,GMR,139355
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,SCG,241154
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,STG,191700
143647,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING,STR,215840
164170,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1G,164170
164170,"K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",,COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AG,207657
